Address,Lat,Long,Type,Bed,Bath,Parking,Bond,Price
"16 Ballarat Street, Yarraville VIC 3013",-37.8163361,144.8908907,Apartment/Unit/Flat,2,1,0,2412.0,555
"10 Reed St, Spotswood VIC 3015",-37.8301367,144.8832559,House,3,1,1,2390.0,550
"211 Douglas Parade, Newport VIC 3015",-37.849873,144.8936955,House,2,1,1,2955.0,680
"34 Milford Street, Newport VIC 3015",-37.8473762,144.8751837,House,3,2,1,2955.0,680
"5 Durkin Street, Newport VIC 3015",-37.8439263,144.8805473,House,2,1,0,2499.0,575
"156 Mills Street, Albert Park VIC 3206",-37.8495971,144.95534211609092,House,2,2,1,7770.0,1295
"15/185 Francis Street, Yarraville VIC 3013",-37.82138187474514,144.89216733360493,Apartment/Unit/Flat,1,1,1,1825.0,420
"2/116 Roberts Street, Yarraville VIC 3013",-37.81143922170795,144.86961348533129,Apartment/Unit/Flat,2,2,1,2607.0,600
"26 Kent Street, Yarraville VIC 3013",-37.819855,144.8941939,House,3,2,1,4019.0,925
"58 Bayview Road, Yarraville VIC 3013",-37.8098874,144.8854234,House,2,2,1,2998.0,690
"1/3 New Street, South Kingsville VIC 3015",-37.82930710314969,144.8668366630936,Apartment/Unit/Flat,2,1,1,1738.0,400
"8/143 Canterbury Road, Middle Park VIC 3206",-37.85330773505812,144.9695893774382,Apartment/Unit/Flat,1,1,1,2064.0,475
"36 Mary Street, Spotswood VIC 3015",-37.8277125,144.8777032,House,4,3,2,5850.0,1
"2/31 Bradley Street, Newport VIC 3015",-37.843202394095755,144.8718434630383,Apartment/Unit/Flat,1,1,1,1712.0,395
"43 Tarrengower Street, Yarraville VIC 3013",-37.8178375,144.8911658,House,3,2,0,2911.0,670
"5 Hood Street, Yarraville VIC 3013",-37.8114708,144.8875139,House,2,1,1,3042.0,700
"7/107 Somerville Road, Yarraville VIC 3013",-37.81418442187208,144.89550186310504,Apartment/Unit/Flat,2,1,1,2303.0,530
"28 Gent Street, Yarraville VIC 3013",-37.8153894,144.8711383,House,2,1,1,1716.0,550
"5 Tregutha Way, Newport VIC 3015",-37.8473729,144.8853764,House,3,2,2,4128.0,950
"4/175C Stephen Street, Yarraville VIC 3013",-37.8203313,144.8939752,Townhouse,2,1,1,2824.0,650
"9 Merton Place, Albert Park VIC 3206",-37.8449969,144.95448814999997,House,3,2,0,7000.0,1
"22A Robb Street, Spotswood VIC 3015",-37.8305831,144.889353,Townhouse,3,2,2,,725
"3a/58 Anderson Street, Yarraville VIC 3013",-37.81561681560577,144.88135268996132,Apartment/Unit/Flat,1,1,1,1912.0,440
"13/185 Francis Street, Yarraville VIC 3013",-37.82138187474514,144.89216733360493,Apartment/Unit/Flat,2,1,2,2477.0,570
"112 Harold St., Middle Park VIC 3206",-37.8517675,144.95820351849943,House,4,3,2,8250.0,1
"8 Banool Avenue, Yarraville VIC 3013",-37.8216625,144.889215,Townhouse,3,2,2,3346.0,770
"1/50 Blenheim Road, Newport VIC 3015",-37.846542860678845,144.86341079268703,Townhouse,3,2,2,2911.0,670
"25 Stooke Street, Yarraville VIC 3013",-37.8159096,144.86475318144426,House,4,2,2,3476.0,800
"76 Castlemaine Street, Yarraville VIC 3013",-37.81427725,144.88832369588374,House,3,1,0,3259.0,750
"5A Anderson Street, Yarraville VIC 3013",-37.81561681560577,144.88135268996132,House,2,1,0,2390.0,550
"2 Newcastle Street, Newport VIC 3015",-37.8402444,144.8822487,House,3,2,2,2911.0,670
"30A Monmouth Street, Newport VIC 3015",-37.8456108,144.8701139,Townhouse,4,3,2,5540.0,1
"2/29 Newcastle Street, Yarraville VIC 3013",-37.820777925223474,144.89128113296766,Townhouse,2,2,1,2694.0,620
"3 George Street, Yarraville VIC 3013",-37.8148007,144.8864387,House,2,1,1,2383.0,550
"78 Patterson Street, Middle Park VIC 3206",-37.8555834,144.96674941820447,House,3,1,2,6518.0,1500
"57 Angliss Street, Yarraville VIC 3013",-37.8178727,144.86651019388887,House,3,1,1,1955.0,450
"2/62 Blenheim Road, Newport VIC 3015",-37.846542860678845,144.86341079268703,House,4,3,2,3911.0,900
"3/103 Merton Street, Albert Park VIC 3206",-37.84352545083803,144.95469238550677,Apartment/Unit/Flat,3,1,1,4128.0,950
"202/49 McLister Street, Spotswood VIC 3015",-37.83116422636517,144.88279261099458,Apartment/Unit/Flat,2,1,1,2672.0,615
"102/125 Francis Street, Yarraville VIC 3013",-37.818139959783174,144.86347950902143,Apartment/Unit/Flat,2,2,1,2499.0,575
"3/192 Francis Street, Yarraville VIC 3013",-37.818139959783174,144.86347950902143,Townhouse,2,1,1,2607.0,600
"3/81-83 Bayview Road, Yarraville VIC 3013",-37.81145019778994,144.88529080739215,Apartment/Unit/Flat,2,1,1,2259.0,520
"57 Eirene Street, Yarraville VIC 3013",-37.8231117,144.8795951,House,3,1,1,3259.0,750
"18 Watt Street, Spotswood VIC 3015",-37.8280297,144.8739809,House,3,1,3,2738.0,630
"217 Richardson Street, Middle Park VIC 3206",-37.849208700000005,144.96180732428087,House,4,1,0,7250.0,1450
"25/82 New Street, South Kingsville VIC 3015",-37.82930710314969,144.8668366630936,Townhouse,4,3,2,3802.0,875
"5/198 Hyde Street, Yarraville VIC 3013",-37.819237297902156,144.8963185103622,Townhouse,2,2,1,2825.0,650
"2A Knox Street, Yarraville VIC 3013",-37.8150464,144.8966209,Townhouse,2,2,1,3389.0,780
"364 Montague St, Albert Park VIC 3206",-37.84234985,144.95614945719024,House,3,1,0,4000.0,1
"21 Cranbrook Street, Yarraville VIC 3013",-37.8238023,144.8755509,House,4,2,2,3737.0,860
"39 Watt Street, South Kingsville VIC 3015",-37.8300866,144.8739753,Townhouse,4,3,3,4780.0,1
"60 Sanderson Street, Yarraville VIC 3013",-37.8142504,144.86464491142115,Townhouse,3,2,2,3250.0,750
"67 Charlotte Street, Newport VIC 3015",-37.8349193,144.8662366,House,5,2,2,3476.0,800
"4/2 Saltley Street, South Kingsville VIC 3015",-37.83200250734363,144.86739216075782,Apartment/Unit/Flat,2,1,1,2542.0,585
"62 Watt Street, South Kingsville VIC 3015",-37.8316402,144.873353,House,6,2,5,7343.0,1
"1/151 Victoria Avenue, Albert Park VIC 3206",-37.845419266780404,144.95017104383098,Apartment/Unit/Flat,1,1,0,2564.0,590.0
"8 Blackwood Street, Yarraville VIC 3013",-37.8187782,144.8930419,House,3,1,0,2520.0,580.0
"124 Neville St, Middle Park VIC 3206",-37.8510518,144.96309990466693,House,3,2,0,2000.0,1.0
"2/76 - 3/76 - 4/76 Woods Street, Newport VIC 3015",-37.8452581,144.8742106,House,1,1,0,1564.0,360.0
"412/49 McLister Street, Spotswood VIC 3015",-37.83116422636517,144.88279261099458,Apartment/Unit/Flat,2,2,1,3389.0,780.0
"7 Benbow Street, Yarraville VIC 3013",-37.8228732,144.8803409,House,3,2,1,3476.0,800.0
"324/49 McLister Street, Spotswood VIC 3015",-37.83116422636517,144.88279261099458,Apartment/Unit/Flat,2,2,1,2737.0,630.0
"46 Eastern Rd, South Melbourne VIC 3205",-37.8353245,144.9662646,House,3,2,2,5500.0,
"18/18 Curzon Street, West Melbourne VIC 3003",-37.80547730538582,144.94760784197084,Apartment/Unit/Flat,3,2,2,,1.0
"18 Newcastle Street, Yarraville VIC 3013",-37.8207276,144.8919811,House,4,2,2,5627.0,1.0
"1611/105 Batman Street, West Melbourne VIC 3003",-37.8107266547977,144.95178218737408,Apartment/Unit/Flat,1,1,0,2564.0,
"22/195 BEACONSFIELD PARADE, Middle Park VIC 3206",-37.85152840000001,144.9573784706642,Apartment/Unit/Flat,3,2,1,3802.0,875.0
"1714/105 Batman Street, West Melbourne VIC 3003",-37.8107266547977,144.95178218737408,Apartment/Unit/Flat,1,1,0,2433.0,560.0
"14 Fittis Street, Newport VIC 3015",-37.8339084,144.870833,Townhouse,3,3,2,3033.0,700.0
"416/133 Rosslyn St, West Melbourne VIC 3003",-37.8089359,144.9505725,Apartment/Unit/Flat,2,1,1,3042.0,700.0
"42/333 BEACONSFIELD PARADE, Albert Park VIC 3206",-37.85053416241709,144.95411877648613,Apartment/Unit/Flat,1,1,1,1993.0,460.0
"70 Anderson Street, Yarraville VIC 3013",-37.81618605,144.8879449,House,2,1,0,2824.0,650.0
"1506/259-263 Normanby Rd, South Melbourne VIC 3205",-37.8303207,144.9465098,Apartment/Unit/Flat,1,1,0,2651.0,610.0
"506/393 Spencer Street, West Melbourne VIC 3003",-37.806582785616214,144.94592564243243,Apartment/Unit/Flat,1,1,1,,640.0
"302/79 Market Street, South Melbourne VIC 3205",-37.8292942109837,144.96031310470318,Apartment/Unit/Flat,1,1,1,2346.0,540.0
"2205/253-273 Normanby Road, South Melbourne VIC 3205",,,Apartment/Unit/Flat,3,2,1,4780.0,1100.0
"2504/65 Dudley St, West Melbourne VIC 3003",-37.8100944,144.9505256,Apartment/Unit/Flat,2,2,0,3411.0,785.0
"1201/253 Normanby Road, South Melbourne VIC 3205",-37.830314,144.9465471,Apartment/Unit/Flat,2,2,0,3259.0,750.0
"506/15-23 Batman Street, West Melbourne VIC 3003",-37.8107266547977,144.95178218737408,Apartment/Unit/Flat,1,1,0,2303.0,530.0
"401/15 Thistlethwaite Street, South Melbourne VIC 3205",-37.83174195661019,144.95128440456543,Apartment/Unit/Flat,3,2,1,5500.0,1.0
"403/9 Dryburgh Street, West Melbourne VIC 3003",-37.806040851913195,144.94298326838003,Apartment/Unit/Flat,2,2,1,3433.0,790.0
"13a Strong Street, Spotswood VIC 3015",-37.82528,144.8699796,Townhouse,4,3,2,3911.0,900.0
"2214/50 Albert Road, South Melbourne VIC 3205",-37.83817922024402,144.9643812064143,Apartment/Unit/Flat,2,1,1,2651.0,610.0
"2/457 Geelong Road, Yarraville VIC 3013",-37.81262945638467,144.8648382226838,Apartment/Unit/Flat,2,1,1,2173.0,500.0
"1301/39 Park Street, South Melbourne VIC 3205",-37.835284065754685,144.96136467759933,Apartment/Unit/Flat,1,1,0,4380.0,1008.0
"206/58 Ballarat Street, Yarraville VIC 3013",-37.81866794597611,144.89053886736892,Apartment/Unit/Flat,2,1,1,2477.0,570.0
"207/41-49 Bank Street, South Melbourne VIC 3205",-37.83294542668508,144.96513782553131,Apartment/Unit/Flat,2,2,0,,750.0
"3/5 Heather Street, South Melbourne VIC 3205",-37.83473160206229,144.9656299289334,Apartment/Unit/Flat,1,1,0,3259.0,750.0
"5/148 Francis Street, Yarraville VIC 3013",-37.818139959783174,144.86347950902143,Townhouse,2,2,1,2564.0,590.0
"515/105 Batman Street, West Melbourne VIC 3003",-37.8106906,144.9519112,Apartment/Unit/Flat,1,1,1,2781.0,640.0
"19 Croker Street, Newport VIC 3015",-37.8470277,144.8735305,House,2,1,2,1950.0,450.0
"1010W/105 Batman St, West Melbourne VIC 3003",-37.8106906,144.9519112,Apartment/Unit/Flat,2,2,1,3302.0,760.0
"211/10 Wominjeka Walk, West Melbourne VIC 3003",-37.8097885,144.9486298,Apartment/Unit/Flat,3,2,1,4020.0,925.0
"109/112 Adderley St, West Melbourne VIC 3003",-37.8125587,144.9492799,Apartment/Unit/Flat,2,2,1,3151.0,725.0
"311/105 Batman Street, West Melbourne VIC 3003",-37.8106906,144.9519112,Apartment/Unit/Flat,2,1,1,3302.0,760.0
"304/5 Wominjeka Walk, West Melbourne VIC 3003",-37.8097885,144.9486298,Apartment/Unit/Flat,1,1,0,2608.0,600.0
"1711/105 Batman Street, West Melbourne VIC 3003",-37.8106906,144.9519112,Apartment/Unit/Flat,1,1,0,2520.0,580.0
"3/234 Roden St, West Melbourne VIC 3003",-37.8069951,144.9489481,Townhouse,3,3,1,6480.0,1.0
"1/499 Spencer Street, West Melbourne VIC 3003",-37.8059755,144.9442868,Apartment/Unit/Flat,2,1,1,2933.0,675.0
"509/2-14 Albert Road, South Melbourne VIC 3205",-37.8328494,144.9715032,House,2,1,1,2781.0,640.0
"7/50 Rosslyn Street, West Melbourne VIC 3003",-37.8097795,144.9482137,Apartment/Unit/Flat,2,1,0,2716.0,625.0
"1/70 Albert Road, South Melbourne VIC 3205",-37.83817922024402,144.9643812064143,Apartment/Unit/Flat,1,1,1,,630.0
"1905/89 Gladstone Street, South Melbourne VIC 3205",-37.8301288,144.9500220120891,Apartment/Unit/Flat,2,2,0,3389.0,780.0
"2/2 Saltley Street, Spotswood VIC 3015",,,Townhouse,2,1,1,2534.0,585.0
"101/135 Roden Street, West Melbourne VIC 3003",-37.80704424360138,144.9488775358202,Apartment/Unit/Flat,2,1,1,2955.0,680.0
"261 Danks Street, Middle Park VIC 3206",-37.8495983,144.95657255142072,House,4,3,1,20000.0,2.0
"222 Rosslyn Street, West Melbourne VIC 3003",-37.80973695,144.9477631145368,Townhouse,3,2,2,8000.0,1700.0
"406/112 Adderley Street, West Melbourne VIC 3003",-37.80816523858541,144.94454884071635,Apartment/Unit/Flat,2,2,1,3476.0,800.0
"12/88 Park Street, South Melbourne VIC 3205",-37.835284065754685,144.96136467759933,Apartment/Unit/Flat,3,2,1,6083.0,1400.0
"45 Dudley Street, West Melbourne VIC 3003",-37.8101091,144.95102590306197,Apartment/Unit/Flat,1,1,0,2390.0,550.0
"805/45 Dudley St, West Melbourne VIC 3003",-37.811054711962115,144.94743572457972,Apartment/Unit/Flat,2,2,0,2912.0,670.0
"511/45 Dudley Street, West Melbourne VIC 3003",-37.810603913828274,144.94892138321234,Apartment/Unit/Flat,1,1,0,2521.0,580.0
"39 Park Street, South Melbourne VIC 3205",-37.8334672,144.96908163267238,Apartment/Unit/Flat,2,2,1,2825.0,630.0
"Carpark/105 Batman Street, West Melbourne VIC 3003",-37.8107266547977,144.95178218737408,House,0,0,1,217.0,50.0
"133 Rosslyn Street, West Melbourne VIC 3003",-37.8089359,144.9505725,Apartment/Unit/Flat,1,1,1,3033.0,700.0
"253-273 Normanby Road, South Melbourne VIC 3205",,,Apartment/Unit/Flat,1,1,0,,
"504/39 Park Street, South Melbourne VIC 3205",-37.835284065754685,144.96136467759933,Apartment/Unit/Flat,2,2,0,2695.0,620.0
"Carpark/105 Batman street, West Melbourne VIC 3003",-37.8107266547977,144.95178218737408,House,0,0,1,217.0,50.0
"51 Garden Street, South Yarra VIC 3141",-37.8432824,144.997926,Apartment/Unit/Flat,1,1,0,,350.0
"60 Garden Street, South Yarra VIC 3141",-37.8435287,144.9978338,Apartment/Unit/Flat,1,1,0,,330.0
"20 Medley Place, South Yarra VIC 3141",-37.8432111,144.9937246,House,2,1,1,6000.0,1000.0
"1/18 Arthur Street, South Yarra VIC 3141",-37.84179662387584,144.99464809730497,Apartment/Unit/Flat,2,2,1,4500.0,750.0
"513/35 Malcolm Street, South Yarra VIC 3141",-37.836888973125845,144.99674640050299,Apartment/Unit/Flat,1,1,0,2260.0,520.0
"8/14 Cromwell Road, South Yarra VIC 3141",-37.84665130935753,144.999578845921,Apartment/Unit/Flat,2,1,1,2390.0,550.0
"7/117 Caroline Street, South Yarra VIC 3141",-37.83523846428735,144.98868339761452,Apartment/Unit/Flat,2,1,1,3041.0,700.0
"7/536 Toorak Rd, South Yarra VIC 3141",-37.840185214737765,145.0014054777455,Apartment/Unit/Flat,2,1,1,2608.0,600.0
"208/8 Daly Street, South Yarra VIC 3141",-37.8380179937571,144.99503908746172,Apartment/Unit/Flat,2,2,1,3683.0,850.0
"1521/8 Daly Street, South Yarra VIC 3141",-37.8380179937571,144.99503908746172,Apartment/Unit/Flat,1,1,1,2433.0,560.0
"9/80 Cromwell Road, South Yarra VIC 3141",-37.84665130935753,144.999578845921,House,2,1,1,2976.0,685.0
"1710/35 Malcolm Street, South Yarra VIC 3141",-37.8372132,144.9962943,Apartment/Unit/Flat,0,1,0,2303.0,530.0
"205/227 Toorak Road, South Yarra VIC 3141",-37.840185214737765,145.0014054777455,Apartment/Unit/Flat,1,1,1,,620.0
"1303/18 Yarra Street, South Yarra VIC 3141",-37.83658509962731,144.9929756700058,Apartment/Unit/Flat,2,1,0,2934.0,675.0
"1301/665 Chapel Street, South Yarra VIC 3141",-37.83641355,144.99579553592582,Apartment/Unit/Flat,2,2,2,6600.0,1100.0
"617/8 Daly street, South Yarra VIC 3141",-37.8380179937571,144.99503908746172,Apartment/Unit/Flat,1,1,0,2433.0,560.0
"101/60 Garden Street, South Yarra VIC 3141",-37.84325937536456,144.99670755603051,Apartment/Unit/Flat,1,1,0,,380.0
"107/68 Argo Street, South Yarra VIC 3141",-37.84401723895519,144.9879574134764,Apartment/Unit/Flat,2,2,1,3250.0,750.0
"1716/8 Daly St, South Yarra VIC 3141",-37.8380179937571,144.99503908746172,Apartment/Unit/Flat,1,1,0,2825.0,650.0
"207/33 Claremont Street, South Yarra VIC 3141",-37.83714347351109,144.99396904204863,Apartment/Unit/Flat,1,1,0,2021.0,465.0
"2204/35 Malcolm Street, South Yarra VIC 3141",-37.836888973125845,144.99674640050299,Apartment/Unit/Flat,2,1,1,3259.0,750.0
"1801/7 Yarra Street, South Yarra VIC 3141",-37.83658509962731,144.9929756700058,Apartment/Unit/Flat,1,1,0,2173.0,500.0
"101/10 Bond Street, South Yarra VIC 3141",-37.84098375519883,144.9947084584685,Apartment/Unit/Flat,2,2,2,4260.0,980.0
"12/52 Pasley Street, South Yarra VIC 3141",-37.84295392261874,144.98441964827805,Apartment/Unit/Flat,3,1,1,3800.0,875.0
"2/102-104 Millswyn Street, South Yarra VIC 3141",-37.83495615,144.9807924014009,Apartment/Unit/Flat,1,1,0,2173.0,
"LG06/77 River Street, South Yarra VIC 3141",-37.8368486,144.9974089,Apartment/Unit/Flat,2,1,1,3042.0,700.0
"311/681 Chapel Street, South Yarra VIC 3141",-37.8350875,144.9962597,Apartment/Unit/Flat,2,1,1,3130.0,720.0
"8 Daly, South Yarra VIC 3141",-37.8377594,144.9946922,Apartment/Unit/Flat,2,2,1,3042.0,700.0
"9/380 Toorak Road, South Yarra VIC 3141",-37.840185214737765,145.0014054777455,Apartment/Unit/Flat,3,2,2,5214.0,1.0
"803/35 Malcolm Street, South Yarra VIC 3141",-37.836888973125845,144.99674640050299,Studio,0,1,0,1955.0,450.0
"(Leased) 3 Yarra Street, South Yarra VIC 3141",,,Apartment/Unit/Flat,1,1,1,1993.0,460.0
"204/201 High Street, Prahran VIC 3181",-37.85369678671075,145.00698743070703,Apartment/Unit/Flat,1,1,0,3477.0,470.0
"15/646 Malvern Road, Prahran VIC 3181",-37.8488856,145.0081012,Apartment/Unit/Flat,3,2,1,9000.0,1500.0
"70 Aberdeen Road, Prahran VIC 3181",-37.8529129,145.0055952,House,2,1,0,2564.0,590.0
"12/29 The Avenue, Prahran VIC 3181",-37.8526372,144.9985221,Apartment/Unit/Flat,2,1,1,,600.0
"2/59 Raleigh St, Windsor VIC 3181",-37.852612071225444,144.98835942483777,Apartment/Unit/Flat,1,1,1,1868.0,430.0
"8/59 Raleigh St, Windsor VIC 3181",-37.852612071225444,144.98835942483777,Apartment/Unit/Flat,1,1,1,1868.0,430.0
"402/105 High Street, Prahran VIC 3181",-37.8536846,145.0068927,Apartment/Unit/Flat,1,1,1,2608.0,600.0
"7 Primrose Street, Windsor VIC 3181",-37.8546878,144.9947861,House,2,1,0,4625.0,925.0
"1/1A Williams Road, Prahran VIC 3181",-37.8494374,145.0029784,Apartment/Unit/Flat,2,1,2,3259.0,750.0
"2/200 Commercial Road, Prahran VIC 3181",-37.8456971,144.9850949,Apartment/Unit/Flat,2,1,0,3259.0,750.0
"17/19A Ellesmere Road, Prahran VIC 3181",,,Apartment/Unit/Flat,1,1,1,2151.0,495.0
"81/8 Perth Street, Prahran VIC 3181",-37.848555631200426,144.9876322794865,Apartment/Unit/Flat,2,1,1,2890.0,665.0
"8 Union Street, Windsor VIC 3181",-37.8537035,144.9843803,House,3,1,1,2933.0,
"8/32 Wynnstay Road, Prahran VIC 3181",-37.85270683274175,145.0099830526057,Apartment/Unit/Flat,2,1,1,,595.0
"12/43-45 Raleigh Street, Windsor VIC 3181",-37.8522504,144.986622,Apartment/Unit/Flat,1,1,0,1825.0,420.0
"11/25 Irving Avenue, Prahran VIC 3181",-37.85814910903967,145.0071174235431,Apartment/Unit/Flat,1,1,1,1955.0,450.0
"13/10 Highbury Grove, Prahran VIC 3181",-37.855207719746616,145.00719679643692,Apartment/Unit/Flat,1,1,1,2260.0,520.0
"1 Florence St, Prahran VIC 3181",-37.8550681,145.0107356,House,3,2,2,9125.0,1.0
"101/201 High Street, Prahran VIC 3181",-37.85369678671075,145.00698743070703,Apartment/Unit/Flat,2,1,0,2499.0,575.0
"9 St Edmonds Road, Prahran VIC 3181",-37.8506764,144.9915263,Apartment/Unit/Flat,1,1,1,2390.0,550.0
"133 Chomley Street, Prahran VIC 3181",-37.854062,145.0060146,House,3,1,1,3172.0,730.0
"17/8 Kelvin Grove, Prahran VIC 3181",-37.85572483189424,145.0093513002418,Apartment/Unit/Flat,2,2,0,2499.0,575.0
"2 Vail Street, Prahran VIC 3181",-37.8578837,145.0076888,House,3,1,1,7200.0,1.0
"68 BAYVIEW STREET, Prahran VIC 3181",-37.8523817,145.0056146,House,2,1,0,,850.0
"108/525 High Street, Prahran VIC 3181",-37.8533869,145.0057062,Apartment/Unit/Flat,1,1,1,2260.0,520.0
"4/11 Lewisham Road, Windsor VIC 3181",-37.85551055305084,144.9992166473632,Apartment/Unit/Flat,2,1,1,2281.0,525.0
"106/22 Upton Road, Windsor VIC 3181",-37.8518606692694,144.98860033250872,Apartment/Unit/Flat,2,2,1,3172.0,730.0
"8/2 Karbarook Avenue, Prahran VIC 3181",-37.858992266908594,145.00982207032857,Apartment/Unit/Flat,2,1,2,2824.0,650.0
"7 Earl St, Windsor VIC 3181",-37.8533273,144.9938206,House,2,1,0,2824.0,650.0
"401/2a Henry Street, Windsor VIC 3181",-37.85448894128811,144.98632713931514,Apartment/Unit/Flat,1,1,1,2477.0,570.0
"1/14 Miller Street, Prahran VIC 3181",-37.84837357352377,145.00168874874717,Apartment/Unit/Flat,2,1,1,2390.0,550.0
"23/43 Grandview Grove, Prahran VIC 3181",-37.85058708225545,145.00822261450847,Apartment/Unit/Flat,1,1,1,1.0,450.0
"305/25 Clifton Street, Prahran VIC 3181",-37.85101870875361,144.99523173477425,Apartment/Unit/Flat,2,1,1,3042.0,700.0
"28/43 Grandview Grove, Prahran VIC 3181",-37.85058708225545,145.00822261450847,Apartment/Unit/Flat,1,1,1,1738.0,400.0
"2/6 Airlie Avenue, Prahran VIC 3181",-37.855344226215934,145.0082873133806,Apartment/Unit/Flat,2,1,1,2086.0,480.0
"55 Perth Street, Prahran VIC 3181",-37.8474651,144.9876505,House,2,1,0,3846.0,885.0
"504/7 King Street, Prahran VIC 3181",-37.85000854978234,144.99579656560064,Apartment/Unit/Flat,2,2,1,2824.0,650.0
"2/21 Henry Street, Windsor VIC 3181",-37.85448894128811,144.98632713931514,Apartment/Unit/Flat,2,1,0,2774.0,640.0
"413/201 High Street, Prahran VIC 3181",-37.85369678671075,145.00698743070703,Apartment/Unit/Flat,1,1,0,2086.0,480.0
"205/22-24 Pakington Street, St Kilda VIC 3182",-37.86605243401474,144.98870955109373,Apartment/Unit/Flat,2,2,2,3128.0,720.0
"2308/3-5 St Kilda Road, St Kilda VIC 3182",-37.8587677,144.98310759454694,Apartment/Unit/Flat,2,2,1,3454.0,795.0
"1/11 Chapel Street, St Kilda VIC 3182",-37.86950288680429,144.9901357910935,Apartment/Unit/Flat,1,1,1,2064.0,475.0
"201/101 St Kilda Road, St Kilda VIC 3182",-37.8598644,144.9834511,Apartment/Unit/Flat,2,2,1,3151.0,725.0
